38592,mitachi,x,808
38593,bazu,y,829
38594,pal,a,954
38595,surk,x,813
38596,surk,a,476
38597,pal,z,880
38598,jinjo,b,402
38599,mitachi,b,996
38600,jinjo,a,476
38601,surk,y,576
38602,rob,b,299
38603,jinjo,b,783
38604,bazu,z,388
38605,surk,y,854
38606,mitachi,x,526
38607,pal,x,706
38608,rob,a,215
38609,rob,x,205
38610,jun,z,890
38611,mitachi,x,669
38612,rob,z,583
38613,bazu,y,578
38614,rob,z,729
38615,mitachi,a,765
38616,surk,y,697
38617,mitachi,b,686
38618,surk,b,390
38619,bazu,z,276
38620,pal,a,286
38621,bazu,y,582
38622,surk,x,182
38623,jinjo,b,894
38624,jun,b,111
38625,bazu,y,745
38626,jinjo,y,245
38627,bazu,x,229
38628,bazu,a,893
38629,jun,x,427
38630,jun,z,542
38631,rob,y,665
38632,jinjo,x,158
38633,bazu,x,123
38634,mitachi,a,646
38635,mitachi,x,571
38636,mitachi,z,615
38637,jun,z,899
38638,bazu,z,817
38639,rob,x,906
38640,bazu,a,639
38641,mitachi,z,970
38642,rob,y,293
38643,jun,x,764
38644,jinjo,a,425
38645,bazu,a,582
38646,pal,a,525
38647,surk,y,542
38648,rob,a,816
38649,bazu,b,546
38650,surk,y,334
38651,pal,y,954
38652,surk,y,802
38653,surk,x,921
38654,rob,b,216
38655,mitachi,a,673
38656,jun,a,647
38657,bazu,y,109
38658,jinjo,x,836
38659,bazu,y,153
38660,pal,y,123
38661,rob,z,575
38662,bazu,a,481
38663,bazu,a,196
38664,bazu,a,118
38665,rob,y,105
38666,rob,y,421
38667,jinjo,b,603
38668,surk,y,187
38669,jun,x,915
38670,surk,z,709
38671,rob,x,455
38672,pal,b,178
38673,mitachi,b,544
38674,surk,x,404
38675,bazu,x,366
38676,pal,b,231
38677,surk,a,227
38678,jinjo,x,805
38679,pal,y,438
38680,bazu,b,545
38681,mitachi,x,941
38682,jinjo,a,963
38683,rob,x,216
38684,jun,a,607
38685,rob,x,918
38686,mitachi,a,152
38687,jinjo,b,769
38688,rob,z,312
38689,bazu,y,564
38690,rob,x,762
38691,rob,b,268
38692,rob,y,246
38693,pal,b,506
38694,bazu,y,879
38695,pal,a,555
38696,jun,z,809
38697,bazu,a,286
38698,jinjo,x,841
38699,surk,b,164
38700,mitachi,b,145
38701,mitachi,x,305
38702,pal,x,537
38703,rob,y,166
38704,rob,b,823
38705,rob,y,815
38706,jinjo,z,594
38707,mitachi,b,145
38708,surk,z,928
38709,bazu,b,800
38710,rob,b,861
38711,pal,a,636
38712,pal,z,558
38713,rob,a,288
38714,jun,x,952
38715,bazu,y,241
38716,pal,x,656
38717,jun,z,829
38718,jun,z,194
38719,surk,b,366
38720,bazu,y,593
38721,bazu,z,625
38722,surk,y,145
38723,jun,y,128
38724,surk,z,292
38725,surk,z,938
38726,jun,z,817
38727,jinjo,a,602
38728,jun,z,617
38729,surk,b,662
38730,pal,b,790
38731,surk,y,479
38732,bazu,b,771
38733,pal,x,226
38734,mitachi,x,619
38735,mitachi,x,995
38736,jinjo,z,196
38737,jinjo,b,908
38738,jun,z,985
38739,jun,y,103
38740,surk,a,454
38741,bazu,y,927
38742,mitachi,b,783
38743,jun,y,908
38744,jinjo,b,861
38745,jinjo,z,467
38746,jun,a,194
38747,jinjo,y,699
38748,pal,x,187
38749,pal,x,940
38750,surk,b,159
38751,pal,z,823
38752,surk,a,669
38753,surk,b,970
38754,bazu,a,329
38755,jun,b,532
38756,jinjo,b,925
38757,jun,b,608
38758,surk,b,702
38759,jun,b,130
38760,pal,b,462
38761,rob,y,664
38762,bazu,a,422
38763,pal,a,971
38764,jinjo,y,572
38765,bazu,b,351
38766,rob,a,248
38767,surk,z,439
38768,surk,a,514
38769,rob,y,927
38770,bazu,a,143
38771,jinjo,x,962
38772,jun,x,615
38773,jun,x,360
38774,mitachi,x,936
38775,jun,x,732
38776,rob,x,590
38777,pal,x,326
38778,mitachi,y,346
38779,jun,y,156
38780,jun,x,296
38781,bazu,a,684
38782,mitachi,z,735
38783,pal,z,397
38784,surk,a,775
38785,pal,b,487
38786,bazu,b,511
38787,pal,y,100
38788,mitachi,b,119
38789,jinjo,a,331
38790,mitachi,y,207
38791,rob,x,478
38792,pal,z,303
38793,rob,a,422
38794,jun,z,164
38795,mitachi,y,238
38796,bazu,y,659
38797,surk,y,731
38798,jun,b,358
38799,surk,z,976
38800,mitachi,a,813
38801,jun,x,266
38802,bazu,a,873
38803,jinjo,b,962
38804,surk,a,910
38805,bazu,b,498
38806,mitachi,x,372
38807,jinjo,b,876
38808,pal,z,363
38809,bazu,a,768
38810,mitachi,a,583
38811,jun,y,397
38812,surk,a,771
38813,mitachi,y,990
38814,jun,z,301
38815,surk,z,794
38816,surk,y,144
38817,surk,b,333
38818,jun,x,730
38819,rob,z,413
38820,jun,b,450
38821,rob,x,700
38822,jun,y,663
38823,jinjo,b,597
38824,jinjo,x,456
38825,pal,b,901
38826,pal,y,315
38827,jun,a,511
38828,jinjo,z,879
38829,pal,z,321
38830,surk,x,932
38831,jinjo,a,440
38832,rob,x,597
38833,rob,z,114
38834,mitachi,a,119
38835,rob,x,110
38836,jinjo,b,562
38837,mitachi,a,475
38838,jun,x,473
38839,jinjo,z,204
38840,rob,b,387
38841,jinjo,x,771
38842,jun,x,790
38843,jinjo,y,661
38844,surk,x,482
38845,jun,y,122
38846,jun,b,330
38847,jun,a,241
38848,mitachi,x,190
38849,rob,z,641
38850,rob,a,339
38851,rob,z,577
38852,bazu,z,697
38853,pal,a,292
38854,jinjo,b,739
38855,jun,y,553
38856,jinjo,b,814
38857,bazu,a,231
38858,jinjo,a,510
38859,mitachi,a,812
38860,rob,a,223
38861,bazu,a,247
38862,pal,z,691
38863,bazu,x,938
38864,mitachi,z,337
38865,jinjo,y,507
38866,rob,a,203
38867,jun,x,905
38868,pal,z,794
38869,surk,z,732
38870,rob,x,122
38871,pal,b,450
38872,pal,a,537
38873,jinjo,x,739
38874,bazu,y,460
38875,jinjo,y,333
38876,surk,y,911
38877,mitachi,z,763
38878,rob,b,372
38879,jinjo,z,995
38880,jun,a,694
38881,pal,a,231
38882,jun,y,674
38883,jun,z,927
38884,surk,b,828
38885,rob,x,300
38886,surk,x,928
38887,pal,x,227
38888,mitachi,b,128
38889,pal,b,302
38890,bazu,x,365
38891,mitachi,b,357
38892,jinjo,x,442
38893,bazu,z,627
38894,mitachi,b,283
38895,mitachi,y,585
38896,rob,a,488
38897,mitachi,a,636
38898,jinjo,a,199
38899,bazu,b,758
38900,mitachi,x,238
38901,surk,y,280
38902,bazu,y,619
38903,bazu,b,377
38904,bazu,y,915
38905,bazu,z,148
38906,rob,x,687
38907,pal,z,401
38908,rob,a,614
38909,jinjo,b,277
38910,mitachi,b,506
38911,bazu,a,506
38912,rob,z,803
38913,jun,b,577
38914,mitachi,z,395
38915,surk,z,214
38916,pal,y,675
38917,pal,a,243
38918,rob,b,851
38919,rob,a,723
38920,surk,y,859
38921,mitachi,z,946
38922,mitachi,z,705
38923,mitachi,x,414
38924,rob,x,252
38925,jinjo,x,244
38926,rob,z,561
38927,rob,a,638
38928,jinjo,b,634
38929,jun,b,724
38930,jun,a,397
38931,bazu,b,648
38932,surk,a,798
38933,rob,z,910
38934,bazu,y,280
38935,jinjo,b,228
38936,pal,y,891
38937,jun,z,911
38938,surk,y,911
38939,surk,y,682
38940,pal,x,816
38941,mitachi,a,563
38942,bazu,b,440
38943,jinjo,x,739
38944,jinjo,a,522
38945,bazu,b,932
38946,bazu,z,833
38947,bazu,z,885
38948,mitachi,b,288
38949,pal,a,477
38950,rob,y,408
38951,jun,a,788
38952,jinjo,a,355
38953,surk,y,394
38954,rob,b,795
38955,jinjo,a,490
38956,jun,b,557
38957,bazu,x,430
38958,surk,x,500
38959,jinjo,x,289
38960,jun,z,899
38961,pal,y,432
38962,bazu,a,261
38963,jinjo,x,600
38964,pal,y,132
38965,surk,x,457
38966,rob,b,974
38967,bazu,z,211
38968,surk,b,196
38969,mitachi,y,593
38970,pal,b,234
38971,pal,b,251
38972,mitachi,y,989
38973,rob,b,164
38974,jun,x,433
38975,pal,y,466
38976,rob,y,761
38977,surk,x,383
38978,bazu,a,649
38979,surk,x,950
38980,bazu,b,265
38981,rob,y,355
38982,bazu,b,717
38983,surk,z,260
38984,jun,b,622
38985,pal,z,114
38986,jun,x,957
38987,pal,b,983
38988,surk,y,199
38989,rob,a,182
38990,pal,a,343
38991,mitachi,y,518
38992,jinjo,a,524
38993,bazu,z,407
38994,mitachi,b,641
38995,jun,x,298
38996,jinjo,y,736
38997,surk,x,517
38998,bazu,x,773
38999,jun,b,341
39000,mitachi,a,128
39001,bazu,a,697
39002,mitachi,b,231
39003,jun,b,902
39004,pal,x,325
39005,surk,y,986
39006,surk,z,196
39007,pal,a,721
39008,surk,b,532
39009,bazu,z,997
39010,pal,y,902
39011,jinjo,b,769
39012,surk,x,371
39013,jun,z,214
39014,bazu,y,279
39015,jinjo,b,868
39016,jun,z,567
39017,jun,a,1000
39018,rob,y,932
39019,pal,b,879
39020,mitachi,y,308
39021,jun,y,395
39022,surk,a,374
39023,bazu,x,640
39024,jun,b,706
39025,rob,z,397
39026,surk,z,988
39027,jinjo,b,782
39028,jinjo,y,184
39029,jun,a,805
39030,rob,b,111
39031,mitachi,z,541
39032,jun,z,712
39033,bazu,z,566
39034,jun,x,716
39035,jinjo,b,548
39036,mitachi,x,555
39037,pal,z,331
39038,pal,x,879
39039,mitachi,z,115
39040,surk,b,934
39041,bazu,y,474
39042,pal,a,644
39043,mitachi,x,996
39044,pal,y,662
39045,mitachi,a,526
39046,pal,z,482
39047,mitachi,y,533
39048,jinjo,z,392
39049,rob,x,562
39050,mitachi,y,710
39051,surk,b,988
39052,bazu,a,173
39053,pal,y,237
39054,pal,z,769
39055,bazu,y,522
39056,jun,b,265
39057,pal,y,481
39058,jinjo,a,300
39059,pal,y,393
39060,pal,y,396
39061,rob,a,863
39062,rob,y,267
39063,surk,a,653
39064,surk,x,626
39065,jun,x,907
39066,jun,y,188
39067,surk,b,565
39068,mitachi,z,131
39069,surk,b,649
39070,jun,a,899
39071,rob,z,257
39072,pal,a,872
39073,pal,z,357
39074,jinjo,a,140
39075,mitachi,b,339
39076,jun,x,466
39077,bazu,x,155
39078,pal,b,495
39079,bazu,x,643
39080,jun,x,333
39081,surk,y,725
39082,surk,y,946
39083,jinjo,z,281
39084,jinjo,b,260
39085,rob,y,550
39086,pal,y,737
39087,jinjo,x,301
39088,mitachi,z,215
39089,jinjo,y,691
39090,pal,y,710
39091,jun,x,960
39092,mitachi,x,113
39093,jun,b,881
39094,jun,y,467
39095,rob,z,264
39096,pal,a,330
39097,pal,y,251
39098,mitachi,x,436
39099,rob,z,284
39100,jinjo,z,417
39101,bazu,a,898
39102,surk,a,388
39103,rob,x,336
39104,jinjo,a,536
39105,pal,y,814
39106,pal,z,604
39107,bazu,b,723
39108,pal,z,356
39109,jinjo,z,204
39110,jun,x,738
39111,mitachi,b,372
39112,jinjo,b,753
39113,jinjo,a,618
39114,rob,z,630
39115,jun,a,586
39116,mitachi,a,577
39117,bazu,b,720
39118,surk,z,141
39119,mitachi,x,549
39120,rob,z,913
39121,mitachi,x,212
39122,rob,y,457
39123,rob,a,403
39124,pal,a,447
39125,jinjo,a,730
39126,bazu,x,536
39127,pal,a,453
39128,rob,a,104
39129,jun,a,281
39130,mitachi,z,730
39131,rob,y,846
39132,surk,a,822
39133,surk,b,943
39134,jun,b,124
39135,jinjo,y,325
39136,rob,a,849
39137,rob,y,917
39138,rob,z,109
39139,jun,z,415
39140,surk,a,186
39141,mitachi,y,718
39142,pal,y,644
39143,mitachi,x,586
39144,mitachi,x,763
39145,jun,y,870
39146,pal,a,321
39147,mitachi,z,952
39148,surk,y,793
39149,mitachi,y,418
39150,bazu,b,415
39151,jinjo,z,871
39152,mitachi,z,647
39153,rob,b,438
39154,mitachi,b,785
39155,jun,a,765
39156,bazu,y,767
39157,pal,x,987
39158,jinjo,a,692
39159,jinjo,z,891
39160,rob,z,377
39161,pal,z,511
39162,mitachi,b,402
39163,jun,x,181
39164,pal,y,886
39165,surk,y,916
39166,mitachi,b,890
39167,pal,b,296
39168,jinjo,z,701
39169,pal,x,363
39170,bazu,y,357
39171,mitachi,b,899
39172,bazu,z,747
39173,jinjo,y,900
39174,pal,z,859
39175,jun,x,154
39176,pal,b,908
39177,bazu,z,859
39178,pal,a,405
39179,mitachi,b,730
39180,rob,x,189
39181,rob,a,464
39182,bazu,y,343
39183,mitachi,z,524
39184,jinjo,z,574
39185,bazu,a,769
39186,jinjo,a,922
39187,pal,a,442
39188,surk,a,188
39189,pal,b,149
39190,bazu,z,359
39191,bazu,y,201
39192,rob,b,250
39193,bazu,b,273
39194,pal,b,527
39195,jun,z,325
39196,bazu,y,530
39197,rob,y,205
39198,surk,y,160
39199,surk,x,370
39200,jinjo,x,871
39201,jun,y,225
39202,bazu,z,765
39203,mitachi,x,328
39204,jun,y,955
39205,bazu,b,200
39206,surk,a,736
39207,rob,a,344
39208,pal,x,279
39209,pal,z,734
39210,jun,b,485
39211,bazu,a,433
39212,mitachi,a,701
39213,jinjo,a,897
39214,mitachi,b,417
39215,pal,x,871
39216,pal,z,750
39217,rob,x,530
39218,mitachi,y,584
39219,mitachi,y,379
39220,surk,b,280
39221,jinjo,b,187
39222,surk,z,917
39223,surk,y,973
39224,surk,a,285
39225,rob,z,853
39226,jinjo,y,595
39227,mitachi,x,331
39228,pal,a,579
39229,mitachi,y,936
39230,surk,x,460
39231,jinjo,b,547
39232,bazu,y,718
39233,pal,y,901
39234,pal,x,976
39235,surk,x,761
39236,pal,y,172
39237,pal,y,385
39238,pal,y,690
39239,rob,x,184
39240,surk,y,322
39241,jun,x,935
39242,bazu,z,143
39243,pal,a,830
39244,jun,y,474
39245,surk,y,541
39246,pal,z,785
39247,pal,b,617
39248,bazu,y,497
39249,jinjo,z,868
39250,bazu,b,791
39251,bazu,a,754
39252,mitachi,y,110
39253,rob,b,404
39254,jun,a,896
39255,jinjo,b,325
39256,mitachi,b,293
39257,surk,y,744
39258,surk,y,941
39259,rob,z,503
39260,pal,b,521
39261,mitachi,x,644
39262,jinjo,x,923
39263,bazu,b,406
39264,bazu,z,134
39265,pal,z,935
39266,jun,y,673
39267,mitachi,y,617
39268,rob,b,194
39269,mitachi,x,406
39270,mitachi,a,218
39271,pal,a,237
39272,jinjo,a,890
39273,jinjo,z,131
39274,jinjo,x,353
39275,jinjo,y,660
39276,surk,a,518
39277,jinjo,b,680
39278,mitachi,y,755
39279,bazu,a,479
39280,surk,a,261
39281,jun,z,404
39282,surk,y,929
39283,bazu,x,781
39284,jun,y,381
39285,jun,x,200
39286,jinjo,y,823
39287,rob,z,876
39288,jinjo,y,644
39289,jinjo,y,180
39290,jun,x,198
39291,bazu,b,757
39292,bazu,y,852
39293,rob,y,794
39294,rob,y,859
39295,bazu,y,367
39296,surk,x,1000
39297,bazu,x,506
39298,mitachi,z,838
39299,pal,y,326
39300,pal,b,297
39301,bazu,x,397
39302,mitachi,x,773
39303,surk,a,670
39304,surk,a,480
39305,jun,a,687
39306,mitachi,y,512
39307,bazu,y,645
39308,jun,y,375
39309,bazu,y,701
39310,jun,b,384
39311,surk,z,339
39312,bazu,a,272
39313,jun,z,841
39314,jun,a,255
39315,surk,z,686
39316,jun,z,264
39317,rob,z,561
39318,jinjo,y,705
39319,pal,x,418
39320,jun,a,503
39321,rob,y,621
39322,surk,z,886
39323,jinjo,y,695
39324,jinjo,y,512
39325,surk,x,587
39326,jinjo,y,903
39327,jun,x,357
39328,jun,z,639
39329,jun,x,686
39330,mitachi,b,272
39331,bazu,x,895
39332,surk,z,812
39333,surk,z,981
39334,jinjo,z,464
39335,jinjo,b,725
39336,jun,b,912
39337,surk,z,231
39338,bazu,a,631
39339,surk,x,417
39340,pal,b,963
39341,rob,a,397
39342,jinjo,y,677
39343,jun,x,571
39344,pal,b,892
39345,surk,z,193
39346,jinjo,b,648
39347,rob,a,351
39348,jun,a,769
39349,rob,z,514
39350,jinjo,b,733
39351,bazu,b,636
39352,jun,a,939
39353,jinjo,b,209
39354,surk,b,416
39355,rob,y,735
39356,jun,a,1000
39357,pal,y,618
39358,pal,z,572
39359,pal,a,365
39360,bazu,x,836
39361,jinjo,b,784
39362,bazu,z,137
39363,jun,b,697
39364,jun,y,842
39365,jun,a,155
39366,jinjo,a,449
39367,rob,y,541
39368,rob,y,921
39369,bazu,y,654
39370,rob,y,721
39371,jun,a,713
39372,jinjo,y,520
39373,jun,b,210
39374,rob,y,597
39375,bazu,z,362
39376,surk,b,148
39377,jinjo,a,517
39378,mitachi,z,836
39379,surk,a,128
39380,jun,b,397
39381,bazu,y,263
39382,bazu,b,832
39383,jinjo,y,969
39384,rob,x,949
39385,jinjo,z,299
39386,surk,z,161
39387,mitachi,b,533
39388,bazu,b,970
39389,rob,x,991
39390,jun,y,748
39391,bazu,b,572
39392,bazu,y,276
39393,bazu,a,303
39394,jinjo,b,876
39395,rob,x,966
39396,surk,b,790
39397,mitachi,z,115
39398,pal,z,434
39399,mitachi,a,591
39400,jun,y,374
39401,rob,x,258
39402,mitachi,y,639
39403,surk,a,170
39404,rob,x,967
39405,mitachi,x,731
39406,jun,x,800
39407,bazu,x,718
39408,jinjo,a,364
39409,jinjo,x,823
39410,surk,x,473
39411,jun,b,619
39412,pal,x,337
39413,jun,b,244
39414,bazu,y,538
39415,bazu,a,994
39416,pal,a,488
39417,rob,x,514
39418,jinjo,y,184
39419,bazu,b,142
39420,rob,x,318
39421,pal,a,585
39422,rob,y,935
39423,bazu,b,833
39424,pal,y,110
39425,bazu,z,907
39426,surk,y,889
39427,jinjo,z,602
39428,pal,x,766
39429,pal,x,807
39430,mitachi,x,331
39431,rob,b,601
39432,mitachi,b,914
39433,jinjo,a,866
39434,rob,a,562
39435,pal,a,603
39436,bazu,x,671
39437,pal,y,575
39438,jinjo,y,731
39439,rob,z,196
39440,mitachi,a,724
39441,jun,x,122
39442,pal,y,989
39443,jinjo,y,500
39444,bazu,z,942
39445,pal,z,709
39446,pal,y,537
39447,surk,a,186
39448,mitachi,y,343
39449,jun,z,573
39450,jun,b,886
39451,rob,a,999
39452,pal,a,728
39453,jun,x,120
39454,rob,z,207
39455,rob,b,224
39456,bazu,y,671
39457,bazu,z,704
39458,surk,x,480
39459,rob,a,111
39460,pal,x,301
39461,pal,x,380
39462,jinjo,x,826
39463,mitachi,a,328
39464,jun,y,214
39465,mitachi,z,975
39466,surk,z,843
39467,mitachi,y,906
39468,jun,b,733
39469,surk,b,640
39470,mitachi,z,878
39471,bazu,b,841
39472,bazu,x,221
39473,jinjo,x,122
39474,jinjo,a,822
39475,jun,y,825
39476,surk,z,634
39477,bazu,a,326
39478,bazu,x,264
39479,jinjo,x,631
39480,mitachi,a,632
39481,jun,x,244
39482,rob,b,795
39483,pal,y,351
39484,bazu,z,247
39485,pal,y,341
39486,jinjo,y,906
39487,mitachi,z,958
39488,bazu,a,830
39489,jinjo,x,628
39490,surk,y,407
39491,jinjo,y,928
39492,bazu,y,490
39493,mitachi,x,314
39494,jun,a,151
39495,surk,z,139
39496,surk,a,967
39497,pal,b,649
39498,jun,x,396
39499,mitachi,b,838
39500,jinjo,y,850
39501,jinjo,x,613
39502,rob,z,409
39503,surk,b,391
39504,rob,z,510
39505,jun,a,141
39506,rob,a,949
39507,pal,y,320
39508,jinjo,x,733
39509,pal,z,533
39510,surk,z,621
39511,mitachi,y,660
39512,pal,x,151
39513,jinjo,z,948
39514,rob,x,604
39515,surk,b,116
39516,rob,a,987
39517,bazu,y,668
39518,jun,y,547
39519,pal,z,419
39520,mitachi,a,652
39521,jun,a,371
39522,jun,a,903
39523,bazu,y,593
39524,pal,x,139
39525,mitachi,x,780
39526,bazu,b,838
39527,bazu,b,953
39528,jun,b,351
39529,jinjo,x,307
39530,mitachi,b,844
39531,jinjo,a,520
39532,pal,x,314
39533,jun,x,548
39534,jinjo,b,342
39535,bazu,y,368
39536,jinjo,x,647
39537,jinjo,b,182
39538,surk,x,171
39539,pal,x,469
39540,pal,a,476
39541,pal,x,977
39542,bazu,x,518
39543,jinjo,a,958
39544,jun,y,660
39545,mitachi,a,667
39546,surk,b,809
39547,pal,a,120
39548,surk,y,718
39549,surk,y,944
39550,rob,x,368
39551,surk,a,253
39552,bazu,y,478
39553,rob,x,723
39554,rob,b,930
39555,pal,a,572
39556,mitachi,x,501
39557,surk,x,643
39558,rob,z,977
39559,rob,a,571
39560,rob,a,250
39561,jun,x,250
39562,bazu,x,119
39563,bazu,x,132
39564,pal,x,616
39565,surk,z,305
39566,pal,y,837
39567,bazu,z,976
39568,bazu,a,571
39569,mitachi,a,740
39570,surk,b,474
39571,rob,z,938
39572,mitachi,x,663
39573,jinjo,y,551
39574,surk,z,975
39575,bazu,y,851
39576,mitachi,a,595
39577,jinjo,x,616
39578,rob,z,115
39579,bazu,y,505
39580,pal,b,987
39581,mitachi,a,578
39582,bazu,x,691
39583,bazu,a,130
39584,jinjo,x,184
39585,pal,x,341
39586,pal,a,879
39587,pal,y,918
39588,jun,x,361
39589,jinjo,x,477
39590,jinjo,y,156
39591,jun,y,508
39592,bazu,y,131
39593,jinjo,b,988
39594,pal,z,348
39595,rob,z,526
39596,jun,x,641
39597,rob,y,570
39598,mitachi,z,868
39599,jun,a,304
39600,pal,y,496
39601,jun,y,338
39602,bazu,y,750
39603,jun,y,665
39604,jun,y,432
39605,bazu,y,845
39606,pal,z,971
39607,surk,a,344
39608,surk,a,277
39609,jinjo,x,758
39610,pal,y,598
39611,jinjo,z,534
39612,jinjo,z,462
39613,jinjo,z,852
39614,mitachi,x,961
39615,surk,z,179
39616,mitachi,b,123
39617,pal,x,340
39618,jinjo,a,797
39619,jinjo,x,663
39620,pal,x,458
39621,rob,b,475
39622,jun,x,686
39623,surk,b,494
39624,pal,x,337
39625,bazu,b,455
39626,rob,x,819
39627,jinjo,y,208
39628,mitachi,a,755
39629,jun,x,899
39630,surk,a,333
39631,rob,b,653
39632,jun,y,699
39633,pal,y,914
39634,pal,y,961
39635,pal,z,182
39636,jun,b,122
39637,mitachi,a,275
39638,pal,z,674
39639,surk,y,461
39640,rob,a,751
39641,rob,y,423
39642,rob,x,824
39643,jinjo,z,558
39644,bazu,b,830
39645,mitachi,b,169
39646,mitachi,b,892
39647,pal,x,169
39648,jinjo,x,195
39649,pal,z,417
39650,jinjo,z,630
39651,bazu,a,567
39652,jinjo,x,369
39653,jinjo,y,220
39654,pal,b,265
39655,jun,z,380
39656,jun,y,924
39657,jun,b,227
39658,pal,b,337
39659,pal,z,317
39660,bazu,a,912
39661,jinjo,b,414
39662,rob,z,330
39663,jinjo,y,250
39664,jun,y,759
39665,rob,x,849
39666,surk,z,159
39667,rob,b,316
39668,pal,y,169
39669,bazu,z,471
39670,jinjo,x,528
39671,rob,b,466
39672,rob,x,1000
39673,jun,y,396
39674,pal,b,554
39675,bazu,z,413
39676,pal,z,552
39677,bazu,x,441
39678,mitachi,a,698
39679,rob,z,579
39680,jinjo,b,971
39681,surk,a,955
39682,mitachi,y,197
39683,surk,z,902
39684,jinjo,y,530
39685,pal,a,660
39686,bazu,y,342
39687,jun,y,751
39688,surk,a,773
39689,pal,x,137
39690,jinjo,x,902
39691,bazu,x,490
39692,pal,a,439
39693,jun,b,413
39694,surk,a,922
39695,rob,x,406
39696,jinjo,b,358
39697,jun,y,185
39698,jun,a,204
39699,jinjo,y,550
39700,pal,z,383
39701,jun,a,618
39702,jinjo,x,414
39703,rob,x,306
39704,rob,z,880
39705,pal,y,899
39706,jinjo,x,263
39707,surk,a,715
39708,surk,y,970
39709,surk,b,237
39710,pal,y,268
39711,jinjo,z,474
39712,mitachi,x,320
39713,pal,x,944
39714,pal,b,840
39715,jun,a,458
39716,rob,x,988
39717,mitachi,x,977
39718,pal,y,115
39719,jinjo,b,216
39720,rob,x,934
39721,jinjo,y,176
39722,rob,a,594
39723,rob,z,141
39724,mitachi,z,465
39725,bazu,a,153
39726,pal,x,897
39727,mitachi,z,946
39728,jinjo,x,958
39729,mitachi,z,426
39730,jun,x,891
39731,surk,y,173
39732,jinjo,x,305
39733,rob,x,461
39734,mitachi,b,403
39735,pal,x,372
39736,rob,y,284
39737,jun,y,563
39738,jun,x,131
39739,jun,x,850
39740,mitachi,x,259
39741,mitachi,x,793
39742,jun,y,534
39743,bazu,z,278
39744,jun,z,447
39745,mitachi,y,426
39746,mitachi,b,150
39747,jun,b,939
39748,rob,a,272
39749,bazu,y,201
39750,rob,y,844
39751,surk,a,371
39752,bazu,y,738
39753,jinjo,y,765
39754,jinjo,y,696
39755,bazu,y,764
39756,surk,x,418
39757,rob,z,927
39758,mitachi,b,984
39759,jun,y,928
39760,rob,a,133
39761,pal,y,482
39762,jun,z,791
39763,rob,a,504
39764,mitachi,y,236
39765,surk,y,134
39766,surk,z,718
39767,jinjo,y,692
39768,bazu,z,394
39769,mitachi,z,880
39770,surk,y,593
39771,jinjo,a,264
39772,mitachi,a,157
39773,bazu,b,726
39774,jun,z,343
39775,jinjo,y,347
39776,surk,z,172
39777,mitachi,x,146
39778,jinjo,x,287
39779,pal,z,928
39780,rob,z,610
39781,rob,a,589
39782,jinjo,x,917
39783,rob,z,799
39784,jinjo,b,990
39785,jun,a,944
39786,jun,y,443
39787,mitachi,a,881
39788,jun,b,984
39789,rob,y,221
39790,mitachi,x,776
39791,bazu,x,936
39792,pal,x,971
39793,mitachi,a,519
39794,mitachi,a,223
39795,bazu,z,444
39796,mitachi,x,281
39797,surk,y,256
39798,mitachi,z,178
39799,rob,a,239
39800,pal,a,489
39801,jinjo,b,675
39802,pal,b,573
39803,pal,z,593
39804,rob,y,900
39805,jinjo,b,319
39806,bazu,z,160
39807,jinjo,x,981
39808,rob,b,473
39809,rob,x,655
39810,jinjo,z,720
39811,rob,x,554
39812,mitachi,b,666
39813,surk,b,268
39814,rob,z,347
39815,jun,x,806
39816,surk,a,655
39817,bazu,z,399
39818,pal,y,633
39819,jinjo,x,324
39820,surk,y,555
39821,jun,x,298
39822,bazu,a,910
39823,surk,z,170
39824,bazu,y,607
39825,pal,b,856
39826,pal,a,474
39827,mitachi,b,448
39828,jun,z,907
39829,jinjo,b,393
39830,jun,b,841
39831,pal,z,656
39832,jinjo,x,595
39833,pal,b,214
39834,mitachi,b,409
39835,pal,y,530
39836,rob,x,758
39837,bazu,a,465
39838,jun,b,539
39839,rob,b,682
39840,jinjo,x,352
39841,jinjo,a,582
39842,surk,x,472
39843,bazu,z,254
39844,jun,a,482
39845,jinjo,y,648
39846,jinjo,a,165
39847,mitachi,y,263
39848,surk,x,613
39849,jinjo,x,675
39850,jun,a,283
39851,mitachi,y,931
39852,bazu,y,922
39853,jinjo,x,194
39854,mitachi,b,606
39855,jun,z,195
39856,mitachi,a,275
39857,jun,x,851
39858,bazu,a,242
39859,jinjo,z,851
39860,rob,z,603
39861,jinjo,y,432
39862,pal,y,856
39863,pal,a,207
39864,pal,x,542
39865,mitachi,a,784
39866,jinjo,y,576
39867,jinjo,z,477
39868,pal,z,809
39869,rob,x,431
39870,rob,y,864
39871,pal,x,462
39872,mitachi,x,120
39873,bazu,b,380
39874,pal,z,403
39875,surk,a,911
39876,jinjo,y,256
39877,rob,x,367
39878,jun,x,798
39879,pal,z,535
39880,mitachi,z,146
39881,bazu,a,364
39882,rob,x,883
39883,pal,a,513
39884,mitachi,z,629
39885,rob,z,251
39886,pal,b,339
39887,pal,y,473
39888,jun,a,567
39889,mitachi,x,135
39890,jun,b,386
39891,rob,z,148
39892,surk,a,404
39893,jun,x,746
39894,surk,b,768
39895,pal,y,702
39896,bazu,y,972
39897,mitachi,b,172
